epoch,train_loss,train_pixel_accuracy,train_macro_dice_fg,train_macro_iou_fg,val_loss,val_pixel_accuracy,val_macro_dice_fg,val_macro_iou_fg
1,3.7967381551861763,0.3341569827213147,0.011289819397760428,0.005732440223116576,3.807381570339203,0.3308350845086303,0.008827152292102541,0.004462141700401344
2,3.1317100524902344,0.6780637627115208,0.018491887006611165,0.009628273959952239,3.0928841531276703,0.678214065136329,0.015562072304522879,0.008051158576708625
3,3.0091990157961845,0.6031345231483337,0.026016327547006522,0.01378868078197699,2.9473706781864166,0.61076417133665,0.017065797058622937,0.008866641901615544
4,2.883418031036854,0.724820479223056,0.047732523948245585,0.02545101813642522,2.6647565960884094,0.7697713304411786,0.05198535735107496,0.02801720781967359
5,3.186802625656128,0.7437589383065779,0.04898190224843307,0.02677842005906256,2.83446803689003,0.7909544280249238,0.050932295103124824,0.028069014691475748
6,2.545763984322548,0.745276937623481,0.07615681890866569,0.041450866291389,2.4662619531154633,0.7724696463004205,0.07497649177161533,0.040786947907216424
7,2.5407625436782837,0.7146122292044419,0.0906355143690193,0.048899366454708125,2.526995301246643,0.7289440038263508,0.06593401709364514,0.03496536912820159
8,2.5367150008678436,0.6707979362091123,0.09805529582864932,0.0530244797640105,2.5546344816684723,0.6648778320078705,0.07454068349629624,0.04011071974557973
9,2.487056754529476,0.7111064296915197,0.11901586590415007,0.06560231628117294,2.43477463722229,0.7216888670464073,0.10988106929433936,0.06042125719629283
10,2.4738091230392456,0.71352871565958,0.12292598412594179,0.06732362295426396,2.4372066259384155,0.7148545771572806,0.10962209855701767,0.059625355685860304
11,2.338482216000557,0.721881599739413,0.17001538278019837,0.0950976682779627,2.3180883526802063,0.7344248990721907,0.1507510604539499,0.08385395243757046
12,2.442620597779751,0.7094108670310404,0.13684887879640084,0.07852897866546048,2.447716012597084,0.7080537102315185,0.10773346039998791,0.059829744378954934
13,2.332664042711258,0.7349920912811966,0.15262991544133164,0.08501393060985334,2.357962191104889,0.7310505920102496,0.1292317567263516,0.07215170725376412
14,2.30288740247488,0.7250605238650799,0.15484278462980727,0.08818355311897733,2.31235608458519,0.7389887811823356,0.13173775805271995,0.07343828533248638
15,2.3841098323464394,0.7649775474892413,0.12941097234419002,0.072912942539205,2.2831674963235855,0.8006979279646637,0.11543607628655503,0.06440486014307746
16,2.1653423756361008,0.7403914125599992,0.20210306912424425,0.11844112033883754,2.2115478515625,0.7532721551881133,0.16883986576076343,0.09702743167041408
17,2.2120983600616455,0.7413645719924095,0.18071994900568675,0.10685645550323909,2.31490720808506,0.7402870985479651,0.1511438847565978,0.08720137902695113
18,2.1060417406260967,0.772694641242113,0.22552772572608248,0.13407246314573265,2.1575672775506973,0.794656374277031,0.18787963076652048,0.10899631565848161
19,2.1497593633830547,0.7302433485944517,0.2199022689239279,0.13040066104093753,2.299880489706993,0.7225766939324035,0.16923432692303053,0.09884775398394441
20,2.2256952561438084,0.7578453384883376,0.19471976743365704,0.1144140697278357,2.2258516252040863,0.7818210148530794,0.17978694316462496,0.10331218476525239
21,1.9902195818722248,0.7702239167670802,0.24588212513637472,0.14866929808982843,2.17346853017807,0.7674976274404566,0.19044289521445223,0.1112087462321015
22,2.1749376468360424,0.7503346490597473,0.17943085916927368,0.10322997556420445,2.2397681772708893,0.7644914437214896,0.15527940919420627,0.08857089367571432
23,2.0019219890236855,0.7831578560238328,0.2619066124237879,0.15905086484555986,2.160733461380005,0.7857390335021497,0.20752041068921806,0.12065406796387981
24,1.9996050409972668,0.7757920244051102,0.2519761184073076,0.1541810482589137,2.218428522348404,0.7877260522114763,0.21233520835105235,0.1247745717492954
