epoch,train_loss,train_pixel_accuracy,train_macro_dice_fg,train_macro_iou_fg,val_loss,val_pixel_accuracy,val_macro_dice_fg,val_macro_iou_fg
1,3.657758630812168,0.3764508131505322,0.01190987762818908,0.006124215646061474,3.6475565135478973,0.3724033832551545,0.009478412825111448,0.004863746949948487
2,3.3638220876455307,0.4269064934593808,0.038287101929976475,0.02052143193155707,3.344200938940048,0.42949533462538014,0.03697180396897605,0.019662494877586232
3,3.254214510321617,0.45460579780044647,0.03578327678149235,0.01889106157114228,3.2365806698799133,0.460861206054816,0.031380922945965894,0.016426434255300954
4,3.1225413978099823,0.550458019268523,0.055277134993614335,0.030167116594522366,3.084770381450653,0.5636837482453432,0.05611116650721587,0.030255290016635156
5,2.9627648517489433,0.6061277184033435,0.06644371959854836,0.036211975401405166,2.925819516181946,0.6223437786103194,0.0724515048384546,0.040631683297587956
6,2.83067973703146,0.6371149399048127,0.1085788537187908,0.060156136570530955,2.849226951599121,0.6346023082734025,0.0894458757698968,0.04849085862415716
7,2.686887666583061,0.6333389176836688,0.10896165642110966,0.06095400058167209,2.7042946815490723,0.634850263595668,0.08999360001200936,0.048993361864945024
8,2.58494783192873,0.7003667123371825,0.14059765419175474,0.081082422931105,2.6034947335720062,0.7100310325623249,0.1214961855776807,0.07032348731779553
9,2.5462763756513596,0.7117249363738667,0.15479780209770097,0.09003972886658934,2.601805478334427,0.7179732322693543,0.1335838287061699,0.07701969551916293
10,2.432338170707226,0.714807407420744,0.17807069957697308,0.10476317088507292,2.4780080020427704,0.7194707393646909,0.13711439621662697,0.07850225088058652
11,2.460056819021702,0.7126155988000397,0.15109247627371888,0.08624392923433029,2.5000928342342377,0.7279860973358802,0.12949927908857461,0.07270752148953845
12,2.4412391632795334,0.6872641417584889,0.165303174256611,0.09775263538632294,2.50146347284317,0.6838059425354757,0.1322223344137103,0.07692881815280418
13,2.294910840690136,0.7249178559429816,0.230015038761445,0.1391562434371529,2.389167696237564,0.7227129936218922,0.18198712010763107,0.10620277079946791
14,2.286288760602474,0.7265402292796843,0.21699578948918058,0.13059924947053414,2.366472601890564,0.7311127185822174,0.17830263213001216,0.10497449504030547
15,2.269860118627548,0.7363846096266804,0.21992952364491072,0.13188690581787704,2.375463366508484,0.7355191707611713,0.16719866385719442,0.09731430023266474
16,2.186817318201065,0.7425040985481367,0.23965581956320914,0.14595050271890614,2.3085333108901978,0.73743271827704,0.1835539037932784,0.10782260922362463
17,2.1443245857954025,0.7525311259014421,0.26177191757128615,0.16251712540873692,2.3181968927383423,0.7390213012695934,0.18539666798733323,0.10923082998096635
18,2.1432605125010014,0.7545543641631844,0.28029534530380373,0.1744689373909216,2.3141415417194366,0.7416553497315068,0.2059015439054946,0.12076836581340925
19,2.103644795715809,0.7558345884464064,0.2910259539725087,0.18220626998350348,2.2893386781215668,0.7404034137726448,0.20933153544016675,0.12276665599321401
20,2.0971198678016663,0.7606565172774225,0.29827693472081024,0.18726694877196948,2.259285479784012,0.7432513237000122,0.21112980605795362,0.1250099324372426
21,2.0520370453596115,0.7640623055016493,0.28985410258117694,0.18226422319487567,2.241659253835678,0.748049259185851,0.20860888015777526,0.12368824325531654
22,2.055150792002678,0.7625226968808089,0.30734932983210933,0.19507177660095407,2.231618493795395,0.7507238388062116,0.22470821526292048,0.13330744339714024
23,2.030183646827936,0.7644042409537812,0.31096290577041796,0.19736501304991397,2.236860603094101,0.7428433895111696,0.2201035202264195,0.13031035846316733
24,2.0343695655465126,0.7672293190324281,0.3142893294109626,0.1991154420170448,2.233045220375061,0.7445480823517454,0.21860325749491458,0.1294859993985133
