epoch,train_loss,train_pixel_accuracy,train_macro_dice_fg,train_macro_iou_fg,val_loss,val_pixel_accuracy,val_macro_dice_fg,val_macro_iou_fg
1,3.811743587255478,0.23832095711883536,0.018517470199139668,0.009483865477719915,3.8253224790096283,0.2362382676869557,0.014294188644981448,0.007308225584191349
2,3.469727613031864,0.40319338280871714,0.04715741186602441,0.025526263467847955,3.4420661330223083,0.41284561157251454,0.051102359715418544,0.027829561463702197
3,3.296290300786495,0.5921152822813768,0.05477347222409967,0.030297494083358755,3.2833606898784637,0.6110992431642274,0.06105244999880486,0.033828615414841515
4,3.125191882252693,0.6086664354318148,0.07526308117931543,0.04152057142382498,3.1299301981925964,0.6144455803766826,0.06242423580959296,0.03406158350834072
5,3.013033501803875,0.5792466573019559,0.08702461429132799,0.049126431734365636,3.0132634937763214,0.5843001471627196,0.08110503917668382,0.04616169730912681
6,2.864030957221985,0.6140320043664422,0.10350325591052256,0.05872670357260567,2.883443236351013,0.618817223443087,0.08937861748916213,0.05016842915813154
7,2.777207113802433,0.6577069344688653,0.09220479688530897,0.05162300354718735,2.7939690947532654,0.6670447455513565,0.1013244156586259,0.05825906301046719
8,2.6560560390353203,0.6857590301950514,0.12728362152996764,0.07514417123266627,2.6976218223571777,0.6906021965875878,0.11499480995156221,0.06804031357840686
9,2.5935146510601044,0.7168372758572386,0.1390256140714074,0.08332043174942699,2.6006303429603577,0.7220013936361857,0.12135256154747992,0.07245389417930262
10,2.5073433965444565,0.7035009535707994,0.13191777903249846,0.07906823879121391,2.576518565416336,0.7037870619033374,0.10736420595301477,0.06361645126482664
11,2.4152331054210663,0.7028411644686507,0.16304641790161756,0.09900357769328373,2.5284608602523804,0.6947025722928812,0.12657636405472403,0.07350083910611661
12,2.423708498477936,0.7377393837433848,0.189487449689648,0.11703413575736288,2.5224409699440002,0.7370957268610056,0.1522471843122205,0.09215941047384262
13,2.3230172619223595,0.7398285478168564,0.18508177558419656,0.1152586722719987,2.4079184234142303,0.7340342203777169,0.1495715071736776,0.08945540443681443
14,2.3339233696460724,0.7330372452900583,0.18705614173673846,0.11538078381026948,2.420941084623337,0.7308226691353138,0.148812771478499,0.08804493124307132
15,2.263803794980049,0.739493293328714,0.20375729088548636,0.1258831378179108,2.4322434663772583,0.7327541775174744,0.16222251735743254,0.09542663271014551
16,2.1781634017825127,0.7501375161166095,0.23942656773375876,0.15130743685042802,2.3487856090068817,0.7355431450738968,0.18620746730967708,0.11126272392836314
17,2.1305070519447327,0.7689708113332001,0.26304009579096654,0.1677787995819213,2.3316417038440704,0.752412584092987,0.20995705474902338,0.12817461418135298
18,2.1072055771946907,0.7596366211022112,0.2623802553331751,0.1684668430283188,2.2829366326332092,0.7415809631348752,0.20098417174043462,0.12278366889355073
19,2.1257731057703495,0.7526842332980576,0.25478546523668316,0.1598777727208707,2.34254190325737,0.7382024129232881,0.20637296250895446,0.12348540549497408
20,2.074725765734911,0.7703646483555566,0.2867660307569723,0.18584931769305724,2.268160119652748,0.7541024949816582,0.21626334537138292,0.1312137956299273
21,2.0538600124418736,0.766696878357456,0.27515302947934567,0.17809394826117356,2.268503427505493,0.7446038987902559,0.2026228718140606,0.12385785416711283
22,2.039870623499155,0.7665937967016453,0.28185111335453933,0.18192128972733848,2.260847568511963,0.747629377577147,0.20820355012124897,0.12729088546745437
23,2.0278807803988457,0.7712543766593081,0.2944819488241117,0.1906362621577414,2.2680731415748596,0.7460034688314879,0.2152794631731122,0.13104349469398102
24,2.024005603045225,0.769851528415091,0.28837785816874434,0.1864984302039275,2.246477246284485,0.7475348578560098,0.21625122968696645,0.13215235960021074
